ENSG_ID	c_12h_rep2	c_12h_rep1	c_24h_rep2	c_24h_rep1	t_12h_rep1	t_12h_rep2	t_24h_rep1	t_24h_rep2
ENSG00000225442	3.479969537	3.38559662	3.265843072	3.326655404	3.730271039	3.44490307	3.429446337	3.61341527
ENSG00000225465	2.855925474	2.802788758	2.657124167	2.49440339	2.779378017	2.749479328	2.577236582	2.531189065
ENSG00000225469	3.559575546	3.538769665	3.539527276	3.485673371	3.59846815	3.45191382	3.457405873	3.753045723
ENSG00000225470	4.205856282	3.871561806	4.129313401	4.396945932	3.954924102	4.170802314	3.980672459	3.899099439
ENSG00000225485	4.462723914	4.422091053	4.413566302	4.517342287	4.478389084	4.353035151	4.569901914	4.467244008
ENSG00000225488	3.068939756	3.282651939	3.499041805	3.391736983	3.094580247	3.257498324	3.217914751	3.302955478
ENSG00000225492	3.842734482	3.679053323	3.093198124	3.407976208	3.361611218	3.721015652	4.214661204	3.341223691
ENSG00000225493	4.312309164	4.113718798	4.260564465	3.908701436	4.056316016	4.597606011	3.78390524	4.012336876
ENSG00000225498	2.732319469	3.078897752	2.842564935	2.571910542	2.779865222	2.767572223	2.801039547	2.976914078
ENSG00000225511	4.386884191	4.396790627	4.245446139	4.108787187	4.32001114	4.158381608	4.253522836	4.369526524
ENSG00000225518	4.071854532	4.073126169	3.95106244	4.095665794	4.183066625	4.058385882	3.992582634	4.045838277
ENSG00000225530	3.316031649	3.14011333	3.188087348	3.118175991	3.030086527	2.918873239	2.973986517	3.065059289
ENSG00000225535	2.892268605	2.854552513	2.687263198	2.528476229	2.85312396	2.75485062	2.717221217	2.694950642
ENSG00000225539	3.723929454	3.696422867	3.310095132	3.386842167	3.642823748	3.609187692	3.538435674	3.540486776
ENSG00000225564	2.60115728	2.483538186	2.402538501	2.354202392	2.336578334	2.507962774	2.35342939	2.2202285
ENSG00000225570	2.701775176	2.620913621	2.749441125	2.68532086	2.64128885	2.543360178	2.600924043	2.615114176
ENSG00000225572	2.747187811	2.88858814	2.797553959	2.732984677	2.566508002	2.633710985	2.559495278	2.594704308
ENSG00000225605	2.839701878	2.767818406	2.88799994	2.849868301	2.89686865	2.79564478	2.906011317	2.797553959
ENSG00000225611	2.42674691	2.578384017	2.884670189	2.774526399	2.549653635	2.60806353	2.854643095	2.772473174
ENSG00000225614	6.144074671	6.065964387	6.163641528	5.901856327	5.77686634	5.751952069	5.652588733	5.495314295
ENSG00000225626	3.586136122	3.337451739	3.28392093	3.243717935	3.418415838	3.472555974	3.352106959	3.089578529
ENSG00000225670	3.546697366	3.811138701	3.951174336	3.624378412	3.517070228	3.787194883	3.591103551	3.635405938
ENSG00000225697	5.71302941	6.024109363	5.630876158	5.822496917	5.689224038	5.647003407	5.853529404	5.648999332
ENSG00000225698	2.987012647	2.683872192	2.823215555	2.612810895	3.023354481	2.783725255	3.038003462	2.655753469
ENSG00000225706	2.55358344	2.658616583	2.393995866	2.433325762	2.674686865	2.248669062	2.398540844	2.389885718
ENSG00000225712	5.169760054	4.934702324	5.14659304	5.266308925	5.081799127	5.271199876	5.168398567	5.055084439
ENSG00000225731	3.237063977	3.095290256	2.995237454	2.946693863	3.159193358	3.095752489	3.35342107	3.261505977
ENSG00000225733	8.646043471	8.501330446	8.719795663	8.614849703	8.359317041	8.436436329	8.291051618	8.273832281
ENSG00000225742	3.482389785	3.706023754	3.728455894	3.459873993	3.424956767	3.281453888	3.281453888	3.377419221
ENSG00000225751	2.603728063	2.305981113	2.5129617	2.517109756	2.505740345	2.407702811	2.588931486	2.504368654
ENSG00000225756	4.597606011	5.071067141	4.651778623	4.597606011	4.575420608	4.473367017	4.653746046	4.507909557
ENSG00000225765	3.137777919	3.26544005	3.083157737	3.242345881	3.193238323	2.973602856	3.262361824	3.14471047
ENSG00000225768	2.972641009	2.985495966	3.008009813	2.730954844	2.971249403	3.100392945	3.109926826	3.239752088
ENSG00000225774	5.538977207	5.190788377	4.961238534	5.677681816	5.378514819	5.52887886	5.24627524	4.832560144
ENSG00000225775	2.908215152	3.343338532	3.148394042	2.897176513	2.758844352	2.727705025	2.845848612	2.994819114
ENSG00000225778	3.357559057	3.534905268	3.456416059	3.343586355	3.405011726	3.351889823	3.469458686	3.146816294
ENSG00000225782	2.666567741	2.386044377	2.382064875	2.394314108	2.400413887	2.193128104	2.448620769	2.388214328
ENSG00000225783	4.247291736	4.441233317	4.38866516	4.36829535	4.392563479	4.265283173	4.437509518	4.524495639
ENSG00000225791	6.343021115	6.223723297	6.113688459	6.234310678	5.872359112	5.898182916	5.790343798	6.121758263
ENSG00000225794	4.464208253	4.556456878	4.611644639	4.536924443	4.576932703	4.536924443	4.418588025	4.316714043
ENSG00000225803	2.855925474	3.062256665	2.886322598	2.930122869	2.937116383	2.888498599	2.97945814	2.994796902
ENSG00000225822	2.914573445	2.936646046	2.776328699	2.789171142	2.753463472	2.819406189	3.042118597	2.806033066
ENSG00000225826	2.892772012	3.333771404	2.683832537	2.68919209	2.874737795	2.774605388	2.812569644	2.998436041
ENSG00000225828	5.011150144	5.160644906	5.09157716	4.98515968	5.203699807	5.158434938	5.013956286	4.924832114
ENSG00000225830	4.884119213	4.894224696	5.016651922	4.915847552	4.820674431	4.803687169	4.94850817	4.942729657
ENSG00000225849	4.469131027	4.875904618	4.737552873	4.867953472	4.428349179	4.661383252	4.781976332	4.556508881
ENSG00000225855	4.043276957	3.745472616	3.866896931	3.873079052	3.758972111	3.814354486	3.671303197	3.535772443
ENSG00000225868	2.945876262	3.031303176	2.857353698	2.780333965	2.937497473	3.084035857	2.988303601	2.863645629
ENSG00000225879	3.120919087	3.650276663	3.24733631	3.014035556	3.350450764	3.194916181	3.489414341	3.109573072
ENSG00000225889	3.731590815	3.781100507	3.600402368	3.881664184	3.821550821	3.656033465	3.748255749	3.98463023
ENSG00000225891	3.840810468	4.154566749	3.68059914	3.777113548	3.979829204	4.074451727	3.848460537	3.799891873
ENSG00000225921	9.959091164	9.876406803	9.92975095	9.938688966	10.08960808	10.107381	10.16910925	10.06507267
ENSG00000225937	2.744554541	2.80951351	2.849704259	2.646637227	2.75918804	2.652050913	2.759055415	2.809869537
ENSG00000225942	5.932939899	6.02960143	6.04248206	5.628726541	5.814935879	5.897293693	6.027373378	5.626498562
ENSG00000225946	4.189543839	4.001304056	3.879728935	3.871238912	3.989191884	3.722253912	3.904429789	3.52549903
ENSG00000225950	3.398146299	3.834840736	3.71459306	3.766016889	3.796793305	3.680668395	3.59846815	3.490122552
ENSG00000225953	3.071561548	3.042295014	3.11540136	3.154016031	3.063284357	3.180322685	3.064197833	3.098030752
ENSG00000225968	4.886003725	4.877438064	4.798972104	4.800737975	4.928717154	4.849607744	4.638955363	4.759210162
ENSG00000225978	2.980007916	2.885805126	2.881559789	2.914945356	2.893055424	2.922887074	2.879438129	2.624410465
ENSG00000225980	3.386603834	3.010975042	3.272394448	3.408834209	3.257920722	3.158083617	3.392467573	3.091192288
ENSG00000225986	5.054510928	5.131597835	5.30197995	5.166331902	5.23075829	5.265293477	5.001574666	5.085354732
ENSG00000226009	5.742861886	5.814055682	5.814490311	5.766284277	5.55896402	5.862194743	6.264656103	5.933662766
ENSG00000226031	3.102179533	3.26537775	3.093596938	2.854067336	3.233703305	3.04165561	3.114024313	3.041162325
ENSG00000226038	6.280647693	6.403949211	6.372847575	6.477480643	6.349089169	6.37091873	6.090851144	6.381100678
ENSG00000226051	2.720531964	2.935196652	2.593070069	2.541033162	2.720531964	2.842185991	2.54436715	2.542402381
ENSG00000226086	4.745295502	4.768670621	4.779632443	4.579875793	4.766455917	4.742100488	4.619289573	4.574785198
ENSG00000226097	3.108701501	3.203194208	3.21472929	3.000183946	3.194075019	3.112391223	3.363313737	2.975006074
ENSG00000226101	3.214248712	3.215409173	3.21076733	3.263903726	3.266865974	3.350465686	3.130367387	2.952715469
ENSG00000226122	3.773663038	3.866509645	3.833291185	3.605630535	3.570176966	3.283582996	3.219964524	3.279280217
ENSG00000226124	4.379875308	4.186059496	4.634943109	4.572829655	4.350053446	4.545739874	4.331799174	4.56731707
ENSG00000226137	5.585185661	5.452007972	5.658871706	5.60892662	5.106188806	5.296427894	5.533183297	5.579052523
ENSG00000226142	5.859574018	5.873168929	5.505572556	5.674601686	5.722702655	5.704974489	5.410591378	5.38293205
ENSG00000226155	3.009364246	3.411062377	3.38798095	3.103297552	3.500283417	3.468954567	3.538843708	3.29582561
ENSG00000226174	4.289345523	4.495153233	4.329951034	4.569802309	4.532893456	4.529859939	4.626115287	4.198336314
ENSG00000226179	5.76959459	5.815146795	4.260564465	5.300420277	5.453065427	4.772102597	4.444565983	5.030287756
ENSG00000226200	4.607661774	3.929239273	4.420126667	4.579255475	4.27499605	4.299497725	4.335331674	4.443272412
ENSG00000226229	6.086187284	6.496803985	6.449166071	6.102674052	6.155894913	6.135519227	5.978888291	5.873465074
ENSG00000226235	2.402468343	2.657230835	2.580750145	2.466801138	2.644644421	2.459937086	2.496624582	2.460859194
ENSG00000226237	2.367063721	2.40634541	2.628495815	2.327500616	2.409141109	2.502149014	2.595074696	2.594704308
ENSG00000226239	5.630432858	5.555202037	5.627354323	5.645279179	5.54349134	5.468142405	5.616291653	5.242181983
ENSG00000226249	3.751329776	3.961325606	3.541275101	3.781724604	3.765883293	3.683282092	3.906794788	3.686341475
ENSG00000226252	3.280460605	3.294457526	3.137534998	3.113070112	3.333781142	3.163073646	3.167098068	3.219070989
ENSG00000226272	3.861571218	3.984831375	3.830255538	3.975206675	3.779103238	3.816805235	3.935878463	4.026837148
ENSG00000226306	3.61795092	3.580627602	3.57745019	3.321095491	3.57616441	3.457393107	3.472890326	3.396186005
ENSG00000226308	2.728482828	2.586117632	2.505302504	2.716412854	2.789751078	2.691825772	2.795444428	2.594704308
ENSG00000226312	2.960300971	3.169608399	3.249903465	3.01979027	3.191133156	3.130070102	2.769518022	2.860888932
ENSG00000226328	4.615913089	4.826657991	4.642376587	4.730449566	5.160285751	4.868536369	4.697706854	4.850511375
ENSG00000226332	5.00898336	5.208500666	5.230255755	5.107889118	5.06907311	4.798322874	4.643680355	5.11732877
ENSG00000226334	3.850419677	3.727800631	3.544772379	3.781840875	3.720409802	3.790319522	3.572617181	3.542921721
ENSG00000226337	2.878079512	3.14750864	3.042102237	2.942996876	3.136227895	2.998321287	2.986849618	2.871689886
ENSG00000226363	5.732817461	5.623624577	5.73706013	5.72745666	5.699261243	5.807081039	5.71804643	5.778944955
ENSG00000226367	2.841646371	2.669477608	2.691206611	2.670046043	2.614371385	2.650656502	2.649868219	2.563602336
ENSG00000226374	3.192005778	3.199320357	3.056310834	3.164277327	3.160960721	3.232735928	3.149213149	3.23422879
ENSG00000226380	3.071567527	3.279950388	3.494021075	3.487897515	3.379817123	3.455457141	3.108460906	3.283573152
ENSG00000226383	3.394011958	3.342952592	3.743839757	3.431108402	3.297912575	3.385567872	3.536545253	3.311682113
ENSG00000226386	3.244939774	2.832288185	2.706604505	3.115043707	2.619704158	2.669722397	2.598951493	2.642961112
ENSG00000226387	3.951248612	4.078896322	4.068549355	3.685955836	3.928094814	3.955090826	3.78127843	3.675019893
ENSG00000226397	2.50681098	2.506930177	2.492431072	2.354637929	2.539130621	2.489457713	2.653944444	2.558332198
ENSG00000226419	3.00696569	2.876184651	2.922887074	2.834078885	2.836888543	2.653626451	2.627276658	2.871415406
ENSG00000226440	4.121883014	3.900725625	3.738983096	3.744796469	3.770281277	3.785465336	3.799929501	3.475735466
ENSG00000226471	3.841050915	3.694738077	3.439507679	3.580034656	3.675570577	3.621909004	3.709256334	3.684456543
ENSG00000226479	7.692670376	7.721816331	7.684354958	7.651211633	7.949407919	8.002100191	7.849087281	7.815783616
ENSG00000226491	3.175028619	2.952468815	2.952796252	2.623432414	2.93969336	2.80036829	3.02536865	2.85755049
ENSG00000226496	2.037787868	2.547396062	2.321169018	2.45949115	2.33701036	2.22802134	2.29368899	2.538189928
ENSG00000226497	2.777225567	3.012942852	2.875276759	2.905568881	2.782038665	2.941157973	2.905568881	2.897039364
ENSG00000226524	2.515748916	2.508816107	2.274742894	2.462261759	2.451195283	2.408549932	2.262313861	2.4102234
ENSG00000226527	3.37200261	3.801960721	3.637006616	3.509020062	3.568611987	3.410358245	3.751121006	3.675643268
ENSG00000226540	7.473310381	7.659548175	7.456238038	7.151221354	7.373598204	7.393626041	7.261999101	6.914725
ENSG00000226567	2.534672747	2.768930077	2.617429662	2.616449278	2.719884443	2.562521398	2.804811125	2.786933078
ENSG00000226574	3.383394192	3.398146299	3.21904736	3.077746707	3.252027546	3.316520738	3.185430475	3.009276348
ENSG00000226581	2.98330204	3.014362264	3.145504679	3.332806354	3.22265971	3.10651394	3.749033469	3.492985233
ENSG00000226620	2.662751991	3.060097083	2.817060459	2.532855118	2.790046874	2.74281839	2.932729773	2.717203729
ENSG00000226622	2.579816613	3.215924655	2.736085776	2.716827763	2.717490848	3.040375892	2.855011353	2.735436487
ENSG00000226644	5.516411923	5.566240865	5.53980301	5.545486847	5.658782637	5.394317361	5.567686685	5.794313695
ENSG00000226645	3.248594804	3.726592139	3.559127175	3.606444083	3.773574075	3.392720061	3.614240453	3.551746053
ENSG00000226648	3.091803631	3.090154295	3.008566868	3.10012018	2.884026179	2.649422186	3.113655689	2.96722842
ENSG00000226674	2.914572853	3.036640417	3.051306528	2.903946603	3.007028906	2.974028697	2.937729517	2.871430002
ENSG00000226688	2.679380358	2.827114029	2.629026252	2.629409198	2.594897587	2.639697996	2.61428331	2.613819815
ENSG00000226706	5.348851617	5.751492607	5.752197407	5.45141828	5.496630783	5.733927434	5.805600566	5.145214714
ENSG00000226711	2.776228102	2.620640051	2.863112777	2.896442891	2.723873662	2.60150307	2.50150145	2.523663362
ENSG00000226722	4.234186395	4.40474371	4.295962037	4.334448072	4.312533928	4.226173488	4.41522761	4.092615268
ENSG00000226733	2.840466246	2.968089184	2.887026098	2.8312317	3.061272448	3.024145671	2.911989173	3.28935039
ENSG00000226742	6.489039205	6.691322936	6.175936904	6.610861612	6.275658597	6.365066745	6.263095225	6.445232521
ENSG00000226746	3.058414399	3.144733939	2.890893213	2.911510236	3.093260391	2.766076352	3.090559934	3.249381119
ENSG00000226747	2.357358023	2.471375542	2.454114399	2.461551892	2.28694071	2.36550027	2.467660214	2.418817684
ENSG00000226752	6.755860761	6.672329781	6.598185645	6.681921292	6.464528753	6.506136753	6.385336099	6.529538728
ENSG00000226754	5.224120308	5.165731296	5.205991424	5.298802127	4.738942419	4.734455059	4.951714003	5.009502955
ENSG00000226756	4.635049963	4.718001547	4.641193505	4.64760435	4.73729439	4.437522656	4.747620254	4.671713805
ENSG00000226757	3.327553932	3.487634137	3.150420806	3.083861825	3.264762183	3.133237001	3.191898255	3.017672039
ENSG00000226759	2.727641302	2.509446441	2.66107036	2.916875311	2.667580762	2.733372014	2.971884082	2.793425099
ENSG00000226763	3.398146299	3.397000998	3.35272902	3.288857464	3.278136395	3.538081677	3.437780758	3.140649524
ENSG00000226764	3.430644919	3.533467137	3.332806354	3.196398072	3.426811612	3.59846815	3.666081562	3.353883243
ENSG00000226790	2.559635174	2.585351399	2.661925632	2.714990066	2.771444862	2.639421374	2.452527503	2.8945423
ENSG00000226803	2.807790977	2.893340297	2.669330238	2.678082058	2.760179345	2.576742877	2.669526935	2.726388185
ENSG00000226806	3.243317743	3.328516297	3.218428227	3.016716414	3.143268323	3.049527813	3.286115754	3.453723148
ENSG00000226823	2.455419864	2.65682816	2.660268877	2.521590251	2.485420729	2.447713535	2.343777414	2.828098055
ENSG00000226833	4.763002144	5.031794564	4.537503459	4.693534287	4.541621556	4.503327545	4.706717777	4.560346187
ENSG00000226846	2.688483517	2.464538046	2.2683749	2.562427975	2.522199163	2.486718433	2.518420678	2.199154575
ENSG00000226852	3.203004096	3.502443645	3.430116592	3.145516369	3.239455046	3.297671893	3.229663243	3.266067876
ENSG00000226856	5.26493255	5.403087128	5.149671452	4.961268672	5.149342041	5.331380581	4.742790861	4.491704901
ENSG00000226869	2.677598189	2.667154555	2.640028861	2.527980936	2.669061303	2.594858356	2.535563007	2.513423126
ENSG00000226887	5.61715793	5.479405247	5.575431104	5.59902701	6.183750289	5.859890655	5.771644567	5.81467775
ENSG00000226891	3.881600068	4.212139569	4.352045598	3.807307721	4.055395176	4.114591602	3.749121994	3.908935288
ENSG00000226900	3.907076919	3.889968925	3.740738673	3.218908644	3.646193249	3.637551598	3.491468059	3.397485219
ENSG00000226903	3.061649503	3.133554352	3.193105361	3.114666365	3.07838632	3.178447801	3.074297409	3.057211068
ENSG00000226913	3.414660801	3.944427373	3.334839602	3.431357388	3.398146299	3.431357388	3.444550055	3.789114465
ENSG00000226920	4.147905651	4.490660706	4.345334214	4.268610537	4.252452259	4.198336314	4.405749181	4.755253495
ENSG00000226921	5.409109535	5.652002025	5.22767228	5.027255622	5.345374845	5.273614742	5.121671513	5.05444793
ENSG00000226935	2.820897808	2.852742615	2.858744802	2.602162487	2.935421028	2.867741912	2.881507538	2.818278012
ENSG00000226948	10.52149911	10.53347185	10.53207188	10.37705225	10.45146775	10.58705503	10.38350814	10.08252254
ENSG00000226950	10.06019691	10.03889416	9.839469955	9.847318131	10.22504328	10.13732836	10.21659532	10.16188553
ENSG00000226978	2.537052985	3.099705439	2.633446335	2.574608881	2.68723147	2.714809098	2.704910882	2.78689911
ENSG00000226979	4.548789032	4.439940715	4.597606011	4.686446281	4.560355125	4.461577317	4.821895889	4.671713805
ENSG00000226983	2.440273352	2.422693067	2.336328254	2.587679697	2.337416293	2.56996776	2.519624558	2.547264229
ENSG00000226995	2.98330204	3.097235579	2.938480839	3.019316884	2.848294449	3.263898034	2.979067622	3.130853635
ENSG00000227028	2.641148041	2.654343757	2.771830231	2.691129807	2.633332105	2.72114896	2.655483921	2.599485129
ENSG00000227029	5.685266944	5.97832156	5.771641364	5.644381743	5.607901611	5.459268238	5.771069813	5.860006111
ENSG00000227036	4.133378062	4.101868877	4.18861975	4.049912492	4.243710757	4.218428954	4.171961988	4.272404327
ENSG00000227038	3.542331878	4.159630004	3.766122745	3.519644352	3.621296763	3.683378181	3.887242477	3.155776532
ENSG00000227039	4.015645592	4.313160025	4.005000966	3.983781388	4.044051829	4.038082148	4.065520479	3.906102256
ENSG00000227051	7.437615125	7.413642561	7.200758129	7.341095375	6.898108083	6.936786784	6.675461176	6.893019205
